0.1,0.156163
0.1,0.155182
0.1,0.155238
0.3,0.166306
0.3,0.167629
0.3,0.167936
0.6,0.161317
0.6,0.160873
0.6,0.160046
0.6,0.160776
0.8,0.214812
0.8,0.214949
0.8,0.214583
1.0,0.241685
1.0,0.243592
1.0,0.243999
